side,m1_previous_body_bucket,m1_previous_range_bucket,m1_previous_volume_bucket,directional_alignment,horizon_minutes,sample_size,sample_status,success_rate,avg_mfe_atr,avg_mae_atr,avg_return_atr,median_return_atr
UP,MEDIUM_BODY,NORMAL_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,19,INSUFFICIENT_SAMPLE,0.42105263157894735,3.2827765351234452,5.861976232943024,-2.2691929258058043,-1.536262350220731
DOWN,MEDIUM_BODY,NORMAL_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,18,INSUFFICIENT_SAMPLE,0.4444444444444444,3.882006416357403,4.029081330281333,-0.43957278183535997,-1.1502325912669553
DOWN,STRONG_BODY,NORMAL_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,15,INSUFFICIENT_SAMPLE,0.4666666666666667,3.812107296990996,4.596649660605761,-1.1284741589939564,-0.7845484221981697
UP,STRONG_BODY,EXPANSION_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,15,INSUFFICIENT_SAMPLE,0.5333333333333333,9.704585631706948,3.9394988515015132,4.721213213975721,0.31111111111111617
DOWN,SMALL_BODY,EXPANSION_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,14,INSUFFICIENT_SAMPLE,0.5714285714285714,4.880513672752473,4.371299237234927,-0.6850842611873565,0.13642134479348275
UP,SMALL_BODY,LOW_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,14,INSUFFICIENT_SAMPLE,0.6428571428571429,5.451554766917087,4.704464648626443,-1.0562059665815582,2.14034923011542
UP,STRONG_BODY,NORMAL_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,14,INSUFFICIENT_SAMPLE,0.2857142857142857,3.352393690763346,5.2911516020430325,-1.5030273235936844,-2.2492594961279613
UP,STRONG_BODY,NORMAL_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,13,INSUFFICIENT_SAMPLE,0.46153846153846156,3.9616504144071647,5.238864657306104,-1.0373800674802593,-1.7321652065082007
DOWN,MEDIUM_BODY,EXPANSION_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,10,INSUFFICIENT_SAMPLE,0.5,6.3149237668049585,3.766843151521911,0.8263615076550217,-0.9257583329264438
UP,MEDIUM_BODY,EXPANSION_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,10,INSUFFICIENT_SAMPLE,0.3,4.22125793500588,5.754563836580137,-1.252695677358939,0.08926481283740334
UP,SMALL_BODY,EXPANSION_RANGE,LOW_VOLUME,PARTIAL_ALIGNMENT,60,10,INSUFFICIENT_SAMPLE,0.3,5.115164970353821,6.731318763541738,-1.7771682835414258,-1.0480520404333644
UP,MEDIUM_BODY,LOW_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,8,INSUFFICIENT_SAMPLE,0.875,6.928553811811109,2.6890865501033883,4.25170035249865,2.3533621184786506
DOWN,SMALL_BODY,LOW_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,7,INSUFFICIENT_SAMPLE,0.42857142857142855,5.040346458150642,4.994394660853417,0.25943845698369683,1.3040640759419915
DOWN,MEDIUM_BODY,EXPANSION_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,6,INSUFFICIENT_SAMPLE,0.5,5.062839485210785,11.202078481917662,-5.09762484756276,2.8499303134234752
DOWN,STRONG_BODY,NORMAL_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,6,INSUFFICIENT_SAMPLE,0.6666666666666666,3.682103453181821,2.1309485029707895,1.7487237386451682,2.565322176655613
UP,MEDIUM_BODY,EXPANSION_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,6,INSUFFICIENT_SAMPLE,0.5,3.6309001473608924,4.085840245045452,2.625328870082002,0.9040831575534283
DOWN,MEDIUM_BODY,LOW_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,5,INSUFFICIENT_SAMPLE,0.6,3.1418292674596753,1.8644818921706423,0.04000647293389501,-0.6854584877946497
DOWN,SMALL_BODY,LOW_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,5,INSUFFICIENT_SAMPLE,1.0,3.560630680218309,0.6805949396252364,1.5653621067147299,1.9291601389551638
UP,SMALL_BODY,EXPANSION_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,5,INSUFFICIENT_SAMPLE,0.2,4.426271326724363,8.318512648946603,-0.0009479269441816984,-0.8271334792125373
UP,SMALL_BODY,LOW_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,5,INSUFFICIENT_SAMPLE,0.6,5.593370872989539,1.8688158264459822,3.599694034223063,4.375758383892249
DOWN,STRONG_BODY,LOW_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,4,INSUFFICIENT_SAMPLE,0.25,4.052303748237435,4.178784863734577,0.8155403468642991,-2.7092118872541424
UP,SMALL_BODY,LOW_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,4,INSUFFICIENT_SAMPLE,1.0,6.627924809217258,0.792215950955271,5.309738135308471,3.927647678747518
UP,MEDIUM_BODY,LOW_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,3,INSUFFICIENT_SAMPLE,0.3333333333333333,2.255111282299895,5.743105215005634,-4.776459117735091,-2.4286219831552347
UP,STRONG_BODY,LOW_RANGE,HIGH_VOLUME,PARTIAL_ALIGNMENT,60,3,INSUFFICIENT_SAMPLE,0.3333333333333333,4.162201425283791,5.7714584802269355,0.7346649824264082,-1.2660443407233768
DOWN,SMALL_BODY,LOW_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,2,INSUFFICIENT_SAMPLE,0.5,3.212880370727466,7.930806680595921,-3.2117975195544606,-3.2117975195544606
DOWN,MEDIUM_BODY,EXPANSION_RANGE,NORMAL_VOLUME,UNKNOWN_CONTEXT,60,1,INSUFFICIENT_SAMPLE,1.0,8.980826446280874,1.622148760330629,1.6591735537190253,1.6591735537190253
DOWN,MEDIUM_BODY,LOW_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,1,INSUFFICIENT_SAMPLE,0.0,4.93893426682225,5.11863088292502,4.435239206534446,4.435239206534446
DOWN,MEDIUM_BODY,LOW_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,1,INSUFFICIENT_SAMPLE,1.0,1.9922986773815952,0.9445839611585083,-0.6000334840112787,-0.6000334840112787
DOWN,SMALL_BODY,EXPANSION_RANGE,LOW_VOLUME,FULL_ALIGNMENT,60,1,INSUFFICIENT_SAMPLE,0.0,1.7401764234159203,5.175621491580017,-1.408981555733906,-1.408981555733906
DOWN,SMALL_BODY,EXPANSION_RANGE,LOW_VOLUME,NO_ALIGNMENT,60,1,INSUFFICIENT_SAMPLE,1.0,9.151724137930627,1.3517241379310474,7.751724137930814,7.751724137930814
DOWN,STRONG_BODY,LOW_RANGE,HIGH_VOLUME,NO_ALIGNMENT,60,1,INSUFFICIENT_SAMPLE,1.0,2.01466294686298,0.4577953675468724,1.6676831246350174,1.6676831246350174
DOWN,STRONG_BODY,NORMAL_RANGE,NORMAL_VOLUME,UNKNOWN_CONTEXT,60,1,INSUFFICIENT_SAMPLE,1.0,8.864176078771987,1.7515204170287764,1.7167680278018904,1.7167680278018904
UP,MEDIUM_BODY,EXPANSION_RANGE,NORMAL_VOLUME,UNKNOWN_CONTEXT,60,1,INSUFFICIENT_SAMPLE,0.0,-0.3847034577511744,10.432791389970097,-2.7982596748338278,-2.7982596748338278
UP,MEDIUM_BODY,NORMAL_RANGE,NORMAL_VOLUME,UNKNOWN_CONTEXT,60,1,INSUFFICIENT_SAMPLE,0.0,0.8463251670379054,9.358574610244917,-2.6169265033407663,-2.6169265033407663
UP,MEDIUM_BODY,UNKNOWN,UNKNOWN,UNKNOWN_CONTEXT,60,1,INSUFFICIENT_SAMPLE,0.0,1.5738375063873138,10.132856412876965,-3.3597342871744353,-3.3597342871744353
UP,SMALL_BODY,LOW_RANGE,NORMAL_VOLUME,UNKNOWN_CONTEXT,60,1,INSUFFICIENT_SAMPLE,0.0,1.3695395513577842,9.449822904368302,-2.127508854781646,-2.127508854781646
UP,STRONG_BODY,LOW_RANGE,HIGH_VOLUME,FULL_ALIGNMENT,60,1,INSUFFICIENT_SAMPLE,0.0,0.6335009261709588,2.763694098967997,-2.763694098967997,-2.763694098967997
