M5_hour_brt,M15_market_state,H1_market_state,H4_market_state,M15_direction,H1_direction,H4_direction,anchor_tf,bars,avg_range_usd,avg_vol_ratio,h1_continue_pct,h1_pullback_pct,h1_avg_abs_ret_atr,h3_continue_pct,h3_pullback_pct,h3_avg_abs_ret_atr,h6_continue_pct,h6_pullback_pct,h6_avg_abs_ret_atr,h12_continue_pct,h12_pullback_pct,h12_avg_abs_ret_atr
12,EXPANSION,EXPANSION,EXPANSION,DOWN,DOWN,DOWN,M5,78,7.2326923076922975,0.9742561638699744,0.5897435897435898,0.9743589743589743,0.6757374549701824,0.5128205128205128,0.9871794871794872,1.0600502647336782,0.5512820512820513,0.9871794871794872,1.323435417620289,0.6538461538461539,0.9871794871794872,1.7666937618396787
17,NORMAL_FLOW,NORMAL_FLOW,NORMAL_FLOW,UP,UP,UP,M5,78,5.359743589743566,0.8422436387788367,0.5641025641025641,0.9487179487179487,0.8974860228658695,0.6282051282051282,0.9615384615384616,2.20095051290369,0.6025641025641025,0.9743589743589743,3.5820995225373453,0.6282051282051282,0.9743589743589743,6.270396281938909
11,EXPANSION,ACCEPTED_BREAKOUT,ACCEPTED_BREAKOUT,UP,UP,UP,M5,75,8.009599999999889,1.146899961638962,0.5066666666666667,0.96,0.5967244687879263,0.6133333333333333,0.9866666666666667,0.9806375658189398,0.68,1.0,1.3840945761694101,0.68,1.0,1.9233227339257954
20,NORMAL_FLOW,NORMAL_FLOW,NORMAL_FLOW,UP,UP,UP,M5,72,4.6438888888888465,1.2610763322717429,0.6388888888888888,0.9583333333333334,0.5828287233704975,0.6388888888888888,0.9722222222222222,0.9911180213538595,0.5972222222222222,0.9722222222222222,1.4706947634315217,0.7083333333333334,0.9722222222222222,2.4717554835707727
5,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,NORMAL_FLOW,UP,UP,UP,M5,72,3.540972222222245,0.885819018022634,0.3888888888888889,1.0,0.4442785575962046,0.5277777777777778,1.0,0.6780205359428614,0.4861111111111111,1.0,1.0742783702633962,0.5277777777777778,1.0,1.5657242370624844
5,NORMAL_FLOW,NORMAL_FLOW,NORMAL_FLOW,UP,UP,UP,M5,72,3.7209722222221697,0.9446711208295047,0.5138888888888888,0.9722222222222222,0.5266598895812666,0.5555555555555556,0.9722222222222222,0.9315128726563905,0.5555555555555556,0.9722222222222222,1.4211307087970932,0.5138888888888888,0.9722222222222222,1.6637947876752888
2,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,DOWN,DOWN,UP,M5,69,4.792608695652234,1.175164810599081,0.4927536231884058,0.9710144927536232,0.5909445412383499,0.4782608695652174,1.0,0.9011769409116975,0.5072463768115942,1.0,1.3639403570834219,0.5362318840579711,1.0,2.204604706805432
1,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,NORMAL_FLOW,UP,UP,UP,M5,69,5.2728985507246495,1.02827391122305,0.4927536231884058,0.9565217391304348,0.4459171469754557,0.4782608695652174,0.9855072463768116,0.8192327004556003,0.5217391304347826,0.9855072463768116,0.98649880690317,0.5362318840579711,1.0,2.456854431580613
14,NORMAL_FLOW,NORMAL_FLOW,SWEEP_OR_FALSE_BREAK,UP,UP,UP,M5,69,4.800289855072421,0.9525428583874355,0.5507246376811594,1.0,0.42752990866057516,0.5362318840579711,1.0,0.7959171176050818,0.6376811594202898,1.0,1.2919967134669814,0.6086956521739131,1.0,1.4649104807158195
15,SWEEP_OR_FALSE_BREAK,SWEEP_OR_FALSE_BREAK,LOW_RANGE,UP,UP,UP,M5,69,3.124927536231889,0.9034735766540783,0.43478260869565216,1.0,0.36882772820419063,0.4492753623188406,1.0,0.6139276564891509,0.463768115942029,1.0,0.8037582898762369,0.5362318840579711,1.0,1.1968170894095602
