side,entry,stop,target,exit_price,pnl_points,pnl_r,mfe_points,mae_points,exit_reason,exit_time,signal_time,entry_time,fast,mid,slow,stop_atr,target_atr,max_hold_minutes,m15_mode,m5_mode,max_entry_candle_atr,max_distance_slow_atr
BUY,4162.75,4161.60761,4163.46399,4163.46399,0.71399,0.625,1.65,0.38,TARGET,2026-07-06 17:33:00,2026-07-06 17:26:00,2026-07-06 17:27:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4162.96,4161.88617,4163.63115,4163.63115,0.67115,0.625,1.44,0.59,TARGET,2026-07-06 17:33:00,2026-07-06 17:28:00,2026-07-06 17:29:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4163.33,4162.3802,4163.92363,4163.92363,0.59363,0.625,0.82,0.2,TARGET,2026-07-06 17:51:00,2026-07-06 17:47:00,2026-07-06 17:48:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4132.27,4129.5119,4133.99381,4133.99381,1.72381,0.625,2.37,0.43,TARGET,2026-07-07 07:13:00,2026-07-07 07:02:00,2026-07-07 07:03:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4133.13,4130.62677,4134.69452,4134.69452,1.56452,0.625,1.84,1.12,TARGET,2026-07-07 07:14:00,2026-07-07 07:06:00,2026-07-07 07:07:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4133.2,4130.77183,4134.71761,4134.71761,1.51761,0.625,1.65,0.66,TARGET,2026-07-07 07:17:00,2026-07-07 07:15:00,2026-07-07 07:16:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4108.98,4104.75303,4111.62185,4111.62185,2.64185,0.625,3.24,0.87,TARGET,2026-07-07 23:06:00,2026-07-07 23:05:00,2026-07-07 23:06:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4126.3,4123.54652,4128.02093,4128.02093,1.72093,0.625,1.85,1.93,TARGET,2026-07-08 01:32:00,2026-07-08 01:27:00,2026-07-08 01:28:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4127.94,4125.47468,4129.48082,4129.48082,1.54082,0.625,2.66,0.18,TARGET,2026-07-08 02:05:00,2026-07-08 02:04:00,2026-07-08 02:05:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4128.76,4125.7227,4130.65831,4125.7227,-3.0373,-1.0,0.21,5.07,STOP,2026-07-08 02:21:00,2026-07-08 02:18:00,2026-07-08 02:19:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4127.19,4123.75531,4129.33668,4129.33668,2.14668,0.625,2.97,0.59,TARGET,2026-07-08 02:38:00,2026-07-08 02:36:00,2026-07-08 02:37:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4128.26,4124.88093,4130.37192,4130.37192,2.11192,0.625,2.82,1.7,TARGET,2026-07-08 02:42:00,2026-07-08 02:37:00,2026-07-08 02:38:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4128.92,4125.38358,4131.13026,4131.13026,2.21026,0.625,2.7,0.64,TARGET,2026-07-08 02:43:00,2026-07-08 02:40:00,2026-07-08 02:41:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4129.73,4126.28046,4131.88596,4126.28046,-3.44954,-1.0,1.89,4.18,STOP,2026-07-08 02:48:00,2026-07-08 02:41:00,2026-07-08 02:42:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4130.85,4127.58655,4132.88966,4132.88966,2.03966,0.625,2.66,0.99,TARGET,2026-07-08 03:24:00,2026-07-08 03:21:00,2026-07-08 03:22:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4078.04,4071.66208,4082.0262,4071.66208,-6.37792,-1.0,2.16,7.75,STOP,2026-07-08 10:42:00,2026-07-08 10:36:00,2026-07-08 10:37:00,7,29,86,1.6,1.0,20,warning_only,closed_all,1.2,2.0
BUY,4131.32,4128.51143,4134.12857,4128.51143,-2.80857,-1.0,1.38,2.84,STOP,2026-07-02 21:05:00,2026-07-02 21:03:00,2026-07-02 21:04:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4134.23,4131.32194,4137.13806,4137.13806,2.90806,1.0,3.54,1.31,TARGET,2026-07-02 21:21:00,2026-07-02 21:17:00,2026-07-02 21:18:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4183.04,4181.4913,4184.5887,4181.4913,-1.5487,-1.0,0.02,1.65,STOP,2026-07-03 00:34:00,2026-07-03 00:33:00,2026-07-03 00:34:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4173.66,4171.73767,4175.58233,4175.58233,1.92233,1.0,3.09,0.53,TARGET,2026-07-03 04:05:00,2026-07-03 04:03:00,2026-07-03 04:04:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4174.9,4172.98855,4176.81145,4176.81145,1.91145,1.0,3.26,0.44,TARGET,2026-07-03 04:06:00,2026-07-03 04:04:00,2026-07-03 04:05:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4175.29,4173.5603,4177.0197,4177.0197,1.7297,1.0,2.93,1.62,TARGET,2026-07-03 04:34:00,2026-07-03 04:29:00,2026-07-03 04:30:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4175.84,4174.01736,4177.66264,4177.66264,1.82264,1.0,2.38,0.95,TARGET,2026-07-03 04:34:00,2026-07-03 04:32:00,2026-07-03 04:33:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4175.91,4174.1447,4177.6753,4177.6753,1.7653,1.0,2.31,0.27,TARGET,2026-07-03 04:34:00,2026-07-03 04:33:00,2026-07-03 04:34:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4179.44,4178.26343,4180.61657,4178.26343,-1.17657,-1.0,0.1,1.47,STOP,2026-07-03 08:06:00,2026-07-03 08:05:00,2026-07-03 08:06:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4191.06,4186.95522,4195.16478,4186.95522,-4.10478,-1.0,1.75,4.17,STOP,2026-07-05 22:04:00,2026-07-05 22:03:00,2026-07-05 22:04:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4187.79,4183.72381,4191.85619,4191.85619,4.06619,1.0,4.99,0.85,TARGET,2026-07-05 22:16:00,2026-07-05 22:13:00,2026-07-05 22:14:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4189.3,4185.35568,4193.24432,4185.35568,-3.94432,-1.0,3.48,5.08,STOP,2026-07-05 22:18:00,2026-07-05 22:14:00,2026-07-05 22:15:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4191.31,4187.43456,4195.18544,4187.43456,-3.87544,-1.0,1.47,5.52,STOP,2026-07-05 22:17:00,2026-07-05 22:15:00,2026-07-05 22:16:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4188.85,4185.03247,4192.66753,4185.03247,-3.81753,-1.0,1.62,5.64,STOP,2026-07-05 22:21:00,2026-07-05 22:19:00,2026-07-05 22:20:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4185.64,4182.01471,4189.26529,4189.26529,3.62529,1.0,4.02,1.32,TARGET,2026-07-05 22:28:00,2026-07-05 22:25:00,2026-07-05 22:26:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4187.16,4183.5908,4190.7292,4190.7292,3.5692,1.0,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4188.14,4184.57074,4191.70926,4191.70926,3.56926,1.0,6.24,2.27,TARGET,2026-07-05 22:32:00,2026-07-05 22:27:00,2026-07-05 22:28:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4189.71,4186.19819,4193.22181,4193.22181,3.51181,1.0,4.67,2.34,TARGET,2026-07-05 22:32:00,2026-07-05 22:29:00,2026-07-05 22:30:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4190.51,4187.0141,4194.0059,4194.0059,3.4959,1.0,3.87,1.33,TARGET,2026-07-05 22:32:00,2026-07-05 22:31:00,2026-07-05 22:32:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4161.96,4160.94054,4162.97946,4162.97946,1.01946,1.0,1.28,0.57,TARGET,2026-07-06 16:29:00,2026-07-06 16:23:00,2026-07-06 16:24:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4162.39,4161.43006,4163.34994,4161.43006,-0.95994,-1.0,0.85,1.05,STOP,2026-07-06 16:31:00,2026-07-06 16:26:00,2026-07-06 16:27:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4162.71,4161.74393,4163.67607,4161.74393,-0.96607,-1.0,0.53,1.14,STOP,2026-07-06 16:30:00,2026-07-06 16:28:00,2026-07-06 16:29:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4162.43,4161.5043,4163.3557,4163.3557,0.9257,1.0,1.33,0.48,TARGET,2026-07-06 16:49:00,2026-07-06 16:45:00,2026-07-06 16:46:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4162.57,4161.669,4163.471,4163.471,0.901,1.0,1.19,0.62,TARGET,2026-07-06 16:49:00,2026-07-06 16:46:00,2026-07-06 16:47:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4162.82,4161.66122,4163.97878,4163.97878,1.15878,1.0,1.68,0.81,TARGET,2026-07-06 17:00:00,2026-07-06 16:58:00,2026-07-06 16:59:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4163.8,4162.59613,4165.00387,4162.59613,-1.20387,-1.0,0.7,1.45,STOP,2026-07-06 17:03:00,2026-07-06 16:59:00,2026-07-06 17:00:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4162.7,4161.9757,4163.4243,4163.4243,0.7243,1.0,1.7,0.53,TARGET,2026-07-06 17:33:00,2026-07-06 17:25:00,2026-07-06 17:26:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4162.75,4162.03601,4163.46399,4163.46399,0.71399,1.0,1.65,0.38,TARGET,2026-07-06 17:33:00,2026-07-06 17:26:00,2026-07-06 17:27:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4162.96,4162.28885,4163.63115,4163.63115,0.67115,1.0,1.44,0.59,TARGET,2026-07-06 17:33:00,2026-07-06 17:28:00,2026-07-06 17:29:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4163.33,4162.73637,4163.92363,4163.92363,0.59363,1.0,0.82,0.2,TARGET,2026-07-06 17:51:00,2026-07-06 17:47:00,2026-07-06 17:48:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4136.65,4135.21076,4138.08924,4138.08924,1.43924,1.0,5.41,1.32,TARGET,2026-07-07 08:18:00,2026-07-07 08:16:00,2026-07-07 08:17:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4127.19,4125.04332,4129.33668,4129.33668,2.14668,1.0,2.97,0.59,TARGET,2026-07-08 02:38:00,2026-07-08 02:36:00,2026-07-08 02:37:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4128.26,4126.14808,4130.37192,4130.37192,2.11192,1.0,2.82,1.7,TARGET,2026-07-08 02:42:00,2026-07-08 02:37:00,2026-07-08 02:38:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4128.92,4126.70974,4131.13026,4131.13026,2.21026,1.0,2.7,0.64,TARGET,2026-07-08 02:43:00,2026-07-08 02:40:00,2026-07-08 02:41:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4129.73,4127.57404,4131.88596,4127.57404,-2.15596,-1.0,1.89,2.62,STOP,2026-07-08 02:47:00,2026-07-08 02:41:00,2026-07-08 02:42:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4130.36,4128.2625,4132.4575,4132.4575,2.0975,1.0,2.45,1.06,TARGET,2026-07-08 03:16:00,2026-07-08 03:13:00,2026-07-08 03:14:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4130.85,4128.81034,4132.88966,4132.88966,2.03966,1.0,2.66,0.99,TARGET,2026-07-08 03:24:00,2026-07-08 03:21:00,2026-07-08 03:22:00,4,33,90,1.0,1.0,10,required,closed_all,1.8,2.0
BUY,4173.66,4171.73767,4175.19786,4175.19786,1.53786,0.8,3.09,0.53,TARGET,2026-07-03 04:05:00,2026-07-03 04:03:00,2026-07-03 04:04:00,4,29,98,1.0,0.8,20,warning_only,closed_all,1.8,1.2
BUY,4187.79,4183.72381,4191.04295,4191.04295,3.25295,0.8,3.52,0.85,TARGET,2026-07-05 22:15:00,2026-07-05 22:13:00,2026-07-05 22:14:00,4,29,98,1.0,0.8,20,warning_only,closed_all,1.8,1.2
BUY,4187.16,4183.5908,4190.01536,4190.01536,2.85536,0.8,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,4,29,98,1.0,0.8,20,warning_only,closed_all,1.8,1.2
BUY,4188.14,4184.57074,4190.99541,4190.99541,2.85541,0.8,3.43,2.27,TARGET,2026-07-05 22:30:00,2026-07-05 22:27:00,2026-07-05 22:28:00,4,29,98,1.0,0.8,20,warning_only,closed_all,1.8,1.2
BUY,4162.82,4161.66122,4163.74703,4163.74703,0.92703,0.8,0.98,0.81,TARGET,2026-07-06 16:59:00,2026-07-06 16:58:00,2026-07-06 16:59:00,4,29,98,1.0,0.8,20,warning_only,closed_all,1.8,1.2
BUY,4146.33,4144.97936,4147.41051,4147.41051,1.08051,0.8,1.33,0.35,TARGET,2026-07-07 14:43:00,2026-07-07 14:40:00,2026-07-07 14:41:00,4,29,98,1.0,0.8,20,warning_only,closed_all,1.8,1.2
BUY,4108.98,4106.33815,4111.09348,4111.09348,2.11348,0.8,3.24,0.87,TARGET,2026-07-07 23:06:00,2026-07-07 23:05:00,2026-07-07 23:06:00,4,29,98,1.0,0.8,20,warning_only,closed_all,1.8,1.2
BUY,4112.22,4109.47328,4114.41738,4114.41738,2.19738,0.8,3.13,2.12,TARGET,2026-07-07 23:07:00,2026-07-07 23:06:00,2026-07-07 23:07:00,4,29,98,1.0,0.8,20,warning_only,closed_all,1.8,1.2
BUY,4127.19,4125.04332,4128.90735,4128.90735,1.71735,0.8,2.97,0.59,TARGET,2026-07-08 02:38:00,2026-07-08 02:36:00,2026-07-08 02:37:00,4,29,98,1.0,0.8,20,warning_only,closed_all,1.8,1.2
BUY,4128.26,4126.14808,4129.94954,4129.94954,1.68954,0.8,1.9,1.34,TARGET,2026-07-08 02:38:00,2026-07-08 02:37:00,2026-07-08 02:38:00,4,29,98,1.0,0.8,20,warning_only,closed_all,1.8,1.2
BUY,4128.02,4126.13207,4129.53035,4126.13207,-1.88793,-1.0,1.17,3.48,STOP,2026-07-08 03:02:00,2026-07-08 02:56:00,2026-07-08 02:57:00,4,29,98,1.0,0.8,20,warning_only,closed_all,1.8,1.2
BUY,4128.6,4124.95183,4130.88011,4130.88011,2.28011,0.625,3.12,1.59,TARGET,2026-07-02 20:56:00,2026-07-02 20:54:00,2026-07-02 20:55:00,4,27,67,1.6,1.0,10,warning_only,closed_all,1.8,0.8
BUY,4187.16,4181.44928,4190.7292,4190.7292,3.5692,0.625,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,4,27,67,1.6,1.0,10,warning_only,closed_all,1.8,0.8
BUY,4155.65,4153.41317,4157.04802,4157.04802,1.39802,0.625,1.72,1.93,TARGET,2026-07-06 09:02:00,2026-07-06 08:59:00,2026-07-06 09:00:00,4,27,67,1.6,1.0,10,warning_only,closed_all,1.8,0.8
BUY,4161.96,4160.32887,4162.97946,4162.97946,1.01946,0.625,1.28,0.57,TARGET,2026-07-06 16:29:00,2026-07-06 16:23:00,2026-07-06 16:24:00,4,27,67,1.6,1.0,10,warning_only,closed_all,1.8,0.8
BUY,4162.82,4160.96595,4163.97878,4163.97878,1.15878,0.625,1.68,0.81,TARGET,2026-07-06 17:00:00,2026-07-06 16:58:00,2026-07-06 16:59:00,4,27,67,1.6,1.0,10,warning_only,closed_all,1.8,0.8
BUY,4108.98,4104.75303,4111.62185,4111.62185,2.64185,0.625,3.24,0.87,TARGET,2026-07-07 23:06:00,2026-07-07 23:05:00,2026-07-07 23:06:00,4,27,67,1.6,1.0,10,warning_only,closed_all,1.8,0.8
BUY,4126.21,4123.71647,4127.76846,4127.76846,1.55846,0.625,1.73,1.52,TARGET,2026-07-08 02:04:00,2026-07-08 01:56:00,2026-07-08 01:57:00,4,27,67,1.6,1.0,10,warning_only,closed_all,1.8,0.8
BUY,4078.04,4071.66208,4082.0262,4071.66208,-6.37792,-1.0,2.16,7.75,STOP,2026-07-08 10:42:00,2026-07-08 10:36:00,2026-07-08 10:37:00,4,27,67,1.6,1.0,10,warning_only,closed_all,1.8,0.8
BUY,4185.64,4180.92712,4189.26529,4189.26529,3.62529,0.76923,4.02,1.32,TARGET,2026-07-05 22:28:00,2026-07-05 22:25:00,2026-07-05 22:26:00,3,37,85,1.3,1.0,30,warning_only,closed_all,1.2,0.8
BUY,4187.16,4182.52004,4190.7292,4190.7292,3.5692,0.76923,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,3,37,85,1.3,1.0,30,warning_only,closed_all,1.2,0.8
BUY,4108.98,4105.54559,4111.62185,4111.62185,2.64185,0.76923,3.24,0.87,TARGET,2026-07-07 23:06:00,2026-07-07 23:05:00,2026-07-07 23:06:00,3,37,85,1.3,1.0,30,warning_only,closed_all,1.2,0.8
BUY,4127.19,4124.39931,4129.33668,4129.33668,2.14668,0.76923,2.97,0.59,TARGET,2026-07-08 02:38:00,2026-07-08 02:36:00,2026-07-08 02:37:00,3,37,85,1.3,1.0,30,warning_only,closed_all,1.2,0.8
BUY,4128.26,4125.5145,4130.37192,4130.37192,2.11192,0.76923,2.82,1.7,TARGET,2026-07-08 02:42:00,2026-07-08 02:37:00,2026-07-08 02:38:00,3,37,85,1.3,1.0,30,warning_only,closed_all,1.2,0.8
BUY,4128.02,4125.56569,4129.90793,4125.56569,-2.45431,-1.0,1.17,3.48,STOP,2026-07-08 03:02:00,2026-07-08 02:56:00,2026-07-08 02:57:00,3,37,85,1.3,1.0,30,warning_only,closed_all,1.2,0.8
BUY,4128.89,4125.17725,4132.60275,4132.60275,3.71275,1.0,6.43,2.32,TARGET,2026-07-02 21:13:00,2026-07-02 21:09:00,2026-07-02 21:10:00,7,29,60,1.3,1.3,5,required,closed_all,1.2,1.2
BUY,4183.17,4180.85399,4185.48601,4182.18,-0.99,-0.42746,0.61,1.8,TIME_EXIT,2026-07-03 00:18:00,2026-07-03 00:13:00,2026-07-03 00:14:00,7,29,60,1.3,1.3,5,required,closed_all,1.2,1.2
BUY,4185.64,4180.92712,4190.35288,4190.35288,4.71288,1.0,5.93,1.32,TARGET,2026-07-05 22:30:00,2026-07-05 22:25:00,2026-07-05 22:26:00,7,29,60,1.3,1.3,5,required,closed_all,1.2,1.2
BUY,4187.16,4182.52004,4191.79996,4190.48,3.32,0.71552,4.41,2.59,TIME_EXIT,2026-07-05 22:31:00,2026-07-05 22:26:00,2026-07-05 22:27:00,7,29,60,1.3,1.3,5,required,closed_all,1.2,1.2
BUY,4188.14,4183.49996,4192.78004,4192.78004,4.64004,1.0,6.24,2.27,TARGET,2026-07-05 22:32:00,2026-07-05 22:27:00,2026-07-05 22:28:00,7,29,60,1.3,1.3,5,required,closed_all,1.2,1.2
BUY,4162.39,4161.14208,4163.63792,4162.71,0.32,0.25643,0.85,1.05,TIME_EXIT,2026-07-06 16:31:00,2026-07-06 16:26:00,2026-07-06 16:27:00,7,29,60,1.3,1.3,5,required,closed_all,1.2,1.2
BUY,4162.71,4161.45411,4163.96589,4161.45411,-1.25589,-1.0,0.53,1.37,STOP,2026-07-06 16:31:00,2026-07-06 16:28:00,2026-07-06 16:29:00,7,29,60,1.3,1.3,5,required,closed_all,1.2,1.2
BUY,4126.3,4124.06279,4128.53721,4126.8,0.5,0.22349,1.85,1.93,TIME_EXIT,2026-07-08 01:32:00,2026-07-08 01:27:00,2026-07-08 01:28:00,7,29,60,1.3,1.3,5,required,closed_all,1.2,1.2
BUY,4128.92,4126.04666,4131.79334,4128.85,-0.07,-0.02436,2.7,1.26,TIME_EXIT,2026-07-08 02:45:00,2026-07-08 02:40:00,2026-07-08 02:41:00,7,29,60,1.3,1.3,5,required,closed_all,1.2,1.2
BUY,4129.73,4126.92725,4132.53275,4129.19,-0.54,-0.19267,1.89,2.07,TIME_EXIT,2026-07-08 02:46:00,2026-07-08 02:41:00,2026-07-08 02:42:00,7,29,60,1.3,1.3,5,required,closed_all,1.2,1.2
BUY,4185.64,4179.83953,4188.54024,4188.54024,2.90024,0.5,4.02,1.32,TARGET,2026-07-05 22:28:00,2026-07-05 22:25:00,2026-07-05 22:26:00,3,32,98,1.6,0.8,20,required,closed_all,0.8,1.2
BUY,4187.16,4181.44928,4190.01536,4190.01536,2.85536,0.5,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,3,32,98,1.6,0.8,20,required,closed_all,0.8,1.2
BUY,4128.6,4126.31989,4130.42409,4130.42409,1.82409,0.8,2.11,0.49,TARGET,2026-07-02 20:55:00,2026-07-02 20:54:00,2026-07-02 20:55:00,7,21,79,1.0,0.8,15,required,closed_all,1.8,1.2
BUY,4128.89,4126.03404,4131.17477,4131.17477,2.28477,0.8,6.43,2.32,TARGET,2026-07-02 21:13:00,2026-07-02 21:09:00,2026-07-02 21:10:00,7,21,79,1.0,0.8,15,required,closed_all,1.8,1.2
BUY,4187.79,4183.72381,4191.04295,4191.04295,3.25295,0.8,3.52,0.85,TARGET,2026-07-05 22:15:00,2026-07-05 22:13:00,2026-07-05 22:14:00,7,21,79,1.0,0.8,15,required,closed_all,1.8,1.2
BUY,4187.16,4183.5908,4190.01536,4190.01536,2.85536,0.8,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,7,21,79,1.0,0.8,15,required,closed_all,1.8,1.2
BUY,4188.14,4184.57074,4190.99541,4190.99541,2.85541,0.8,3.43,2.27,TARGET,2026-07-05 22:30:00,2026-07-05 22:27:00,2026-07-05 22:28:00,7,21,79,1.0,0.8,15,required,closed_all,1.8,1.2
BUY,4161.96,4160.94054,4162.77557,4162.77557,0.81557,0.8,1.28,0.57,TARGET,2026-07-06 16:29:00,2026-07-06 16:23:00,2026-07-06 16:24:00,7,21,79,1.0,0.8,15,required,closed_all,1.8,1.2
BUY,4128.26,4126.14808,4129.94954,4129.94954,1.68954,0.8,1.9,1.34,TARGET,2026-07-08 02:38:00,2026-07-08 02:37:00,2026-07-08 02:38:00,7,21,79,1.0,0.8,15,required,closed_all,1.8,1.2
BUY,4128.92,4126.70974,4130.68821,4130.68821,1.76821,0.8,2.16,0.64,TARGET,2026-07-08 02:42:00,2026-07-08 02:40:00,2026-07-08 02:41:00,7,21,79,1.0,0.8,15,required,closed_all,1.8,1.2
BUY,4185.64,4182.01471,4190.35288,4190.35288,4.71288,1.3,5.93,1.32,TARGET,2026-07-05 22:30:00,2026-07-05 22:25:00,2026-07-05 22:26:00,7,29,82,1.0,1.3,20,required,closed_all,0.8,1.2
BUY,4187.16,4183.5908,4191.79996,4191.79996,4.63996,1.3,7.22,2.59,TARGET,2026-07-05 22:32:00,2026-07-05 22:26:00,2026-07-05 22:27:00,7,29,82,1.0,1.3,20,required,closed_all,0.8,1.2
BUY,4127.19,4125.04332,4129.98069,4129.98069,2.79069,1.3,2.97,0.59,TARGET,2026-07-08 02:38:00,2026-07-08 02:36:00,2026-07-08 02:37:00,7,29,82,1.0,1.3,20,required,closed_all,0.8,1.2
BUY,4128.26,4126.14808,4131.0055,4131.0055,2.7455,1.3,2.82,1.7,TARGET,2026-07-08 02:42:00,2026-07-08 02:37:00,2026-07-08 02:38:00,7,29,82,1.0,1.3,20,required,closed_all,0.8,1.2
BUY,4128.89,4124.32046,4131.74596,4131.74596,2.85596,0.625,6.43,2.32,TARGET,2026-07-02 21:13:00,2026-07-02 21:09:00,2026-07-02 21:10:00,8,27,87,1.6,1.0,15,warning_only,closed_all,1.8,1.2
BUY,4173.66,4170.58427,4175.58233,4175.58233,1.92233,0.625,3.09,0.53,TARGET,2026-07-03 04:05:00,2026-07-03 04:03:00,2026-07-03 04:04:00,8,27,87,1.6,1.0,15,warning_only,closed_all,1.8,1.2
BUY,4187.79,4181.2841,4191.85619,4191.85619,4.06619,0.625,4.99,0.85,TARGET,2026-07-05 22:16:00,2026-07-05 22:13:00,2026-07-05 22:14:00,8,27,87,1.6,1.0,15,warning_only,closed_all,1.8,1.2
BUY,4185.64,4179.83953,4189.26529,4189.26529,3.62529,0.625,4.02,1.32,TARGET,2026-07-05 22:28:00,2026-07-05 22:25:00,2026-07-05 22:26:00,8,27,87,1.6,1.0,15,warning_only,closed_all,1.8,1.2
BUY,4187.16,4181.44928,4190.7292,4190.7292,3.5692,0.625,4.41,2.59,TARGET,2026-07-05 22:30:00,2026-07-05 22:26:00,2026-07-05 22:27:00,8,27,87,1.6,1.0,15,warning_only,closed_all,1.8,1.2
BUY,4188.14,4182.42919,4191.70926,4191.70926,3.56926,0.625,6.24,2.27,TARGET,2026-07-05 22:32:00,2026-07-05 22:27:00,2026-07-05 22:28:00,8,27,87,1.6,1.0,15,warning_only,closed_all,1.8,1.2
BUY,4108.98,4104.75303,4111.62185,4111.62185,2.64185,0.625,3.24,0.87,TARGET,2026-07-07 23:06:00,2026-07-07 23:05:00,2026-07-07 23:06:00,8,27,87,1.6,1.0,15,warning_only,closed_all,1.8,1.2
BUY,4112.22,4107.82525,4114.96672,4114.96672,2.74672,0.625,3.13,2.12,TARGET,2026-07-07 23:07:00,2026-07-07 23:06:00,2026-07-07 23:07:00,8,27,87,1.6,1.0,15,warning_only,closed_all,1.8,1.2
BUY,4126.3,4123.54652,4128.02093,4128.02093,1.72093,0.625,1.85,1.93,TARGET,2026-07-08 01:32:00,2026-07-08 01:27:00,2026-07-08 01:28:00,8,27,87,1.6,1.0,15,warning_only,closed_all,1.8,1.2
BUY,4126.29,4123.68619,4127.91738,4127.91738,1.62738,0.625,1.86,1.92,TARGET,2026-07-08 01:32:00,2026-07-08 01:29:00,2026-07-08 01:30:00,8,27,87,1.6,1.0,15,warning_only,closed_all,1.8,1.2
BUY,4127.19,4123.75531,4129.33668,4129.33668,2.14668,0.625,2.97,0.59,TARGET,2026-07-08 02:38:00,2026-07-08 02:36:00,2026-07-08 02:37:00,8,27,87,1.6,1.0,15,warning_only,closed_all,1.8,1.2
BUY,4128.26,4124.88093,4130.37192,4130.37192,2.11192,0.625,2.82,1.7,TARGET,2026-07-08 02:42:00,2026-07-08 02:37:00,2026-07-08 02:38:00,8,27,87,1.6,1.0,15,warning_only,closed_all,1.8,1.2
